Pitcher,PitcherThrows,PitcherId,AutoPitchType,mean_velo,mean_vmov,mean_hmov,mean_spin,mean_vaa,mean_ext
"Griffin, Mason",Right,699465,Changeup,81.41886875,7.38520125,13.76742625,1566.93523325,-7.532069,5.24857875
"Griffin, Mason",Right,699465,Curveball,77.49864000000001,-8.607052,8.693698,2410.2616358,-10.4016114,4.942966
"Griffin, Mason",Right,699465,Cutter,86.087955,17.153489999999998,4.625595000000001,2339.8231564999996,-4.496968,5.567135
"Griffin, Mason",Right,699465,Four-Seam,89.52686571428572,19.974633095238094,8.725226666666666,2434.4235720714287,-5.122141404761905,5.912286428571429
"Griffin, Mason",Right,699465,Slider,77.940042,0.21087400000000003,7.796894,2360.4778038,-8.791599999999999,5.029998
"Updike, Scout",Right,701440,Changeup,88.88591,14.6735325,10.09225,1754.01604425,-6.0966345,5.4623725
"Updike, Scout",Right,701440,Curveball,79.4207494117647,-7.4082,7.5596435294117645,2488.327602882353,-8.685965294117647,5.042602352941176
"Updike, Scout",Right,701440,Four-Seam,90.40390739130434,17.012368260869565,6.237595217391304,1942.9124787826088,-5.151401,5.5832873913043475
"Updike, Scout",Right,701440,Sinker,89.8844525,11.261365,14.5038375,2063.969269,-5.7378415,5.5502
"Updike, Scout",Right,701440,Slider,81.05846,-2.5951076470588235,6.449232352941177,2593.9973799411764,-7.976243647058824,5.01772705882353
"Menina, Caleb",Left,801005,Changeup,80.959145,8.46711,14.621265000000001,1649.8956345000001,-6.8646674999999995,4.73667
"Menina, Caleb",Left,801005,Curveball,69.07216,-2.28618,19.59159,2620.789502,-9.644829,4.5639
"Kutz, Ryan",Right,801705,Changeup,85.08097425855513,5.718527794676806,17.103982129277565,1720.2057604638783,-6.652578201520913,5.532475741444867
"Kutz, Ryan",Right,801705,Curveball,77.04287666666667,1.1868,9.621568333333334,1984.7811906666666,-7.318673,4.986366666666667
"Kutz, Ryan",Right,801705,Four-Seam,88.41461857142858,16.66412857142857,10.68901,1909.0445867142857,-5.000807,5.596115714285714
"Kutz, Ryan",Right,801705,Sinker,89.47468601941748,8.017238155339806,18.695685922330096,1955.3349249417477,-6.260788524271844,5.528738155339806
"Kutz, Ryan",Right,801705,Slider,80.97991532608695,4.895378043478261,4.8552975,2005.506747445652,-7.094097086956522,5.349565326086957
"Kutz, Ryan",Right,801705,Splitter,81.31933,2.86197,13.4428,1190.098378,-6.371874,5.87856
"Oak, Deaton",Right,802144,Changeup,85.83699416666667,12.158228333333334,14.4874875,1955.9649280833335,-5.76666175,5.775310833333333
"Oak, Deaton",Right,802144,Four-Seam,89.00224,17.75603,13.71965,1944.394327,-4.583083,5.86252
"Oak, Deaton",Right,802144,Sinker,87.835747,12.879861,14.942403,2024.6641992999998,-5.6209278000000005,5.8198
"Oak, Deaton",Right,802144,Slider,81.7056025,7.570775,3.6617650000000004,2336.99342625,-6.5718445,5.4109050000000005
"Wilson, Ben",Right,803006,Changeup,85.17821433333333,7.248261,15.061615666666667,1636.3348828666667,-6.2683605,6.076724
"Wilson, Ben",Right,803006,Curveball,78.9460273076923,-12.215471923076922,15.392763846153846,2889.8543233076925,-8.739779153846154,5.1725076923076925
"Wilson, Ben",Right,803006,Four-Seam,92.67336886956522,18.310650347826087,6.951976086956521,2197.290495730435,-4.572901782608696,5.6343693913043476
"Wilson, Ben",Right,803006,Slider,83.79207769230769,1.2663502564102564,13.454403333333333,2662.1979228205128,-7.0836461538461535,5.366188461538462
"Washington, Khaden",Left,803335,Changeup,85.717495,19.047705,13.234455,2067.914267,-7.009472,6.10682
"Washington, Khaden",Left,803335,Curveball,74.9507825,-1.9104025,7.959935,2042.2225752499999,-10.10922775,5.748935
"Washington, Khaden",Left,803335,Four-Seam,87.91406375,18.74163875,9.9198825,2110.035813,-5.382784625,6.241755
"Washington, Khaden",Left,803335,Slider,77.05685,-1.53473,5.99886,1951.764326,-9.788962,5.88369
"Gonzales, Isaac",Left,804757,Changeup,79.1816808,16.9828384,8.0375708,1923.47914328,-6.50146136,5.2794624
"Gonzales, Isaac",Left,804757,Curveball,71.13671818181818,4.344021818181818,4.964678181818182,2082.8946300909092,-9.734867363636363,5.008375454545455
"Gonzales, Isaac",Left,804757,Four-Seam,82.20204,20.55607,5.42154,2155.770065,-6.327913,5.36297
"Gonzales, Isaac",Left,804757,Slider,74.15512333333334,6.857613333333334,3.8600666666666665,2163.4851576666665,-9.464167333333334,5.020806666666667
"Gonzales, Isaac",Left,804757,Splitter,82.98536666666666,18.817396666666667,15.825716666666667,2144.0594306666667,-5.734123666666667,5.27881
"Chrest, Evan",Right,805971,Changeup,85.64271944444444,5.736607222222222,16.24510888888889,1594.8449134444445,-6.9043703333333335,5.004668333333333
"Chrest, Evan",Right,805971,Curveball,81.62914166666667,-5.633103333333334,11.2136775,2761.2864176666667,-9.037089333333332,4.722551666666667
"Chrest, Evan",Right,805971,Cutter,88.80354,11.476205,3.261695,2475.4460445,-5.627261,5.03658
"Chrest, Evan",Right,805971,Four-Seam,91.85826621621622,17.364002027027027,11.423936486486486,2376.6709325675674,-4.582778162162162,5.04081472972973
"Chrest, Evan",Right,805971,Sinker,91.15735285714285,14.812537142857144,16.573161428571428,2392.561054489796,-5.3587038775510205,4.892553877551021
"Chrest, Evan",Right,805971,Slider,84.84182261261262,1.8684392792792792,4.8142645945945945,2868.0571954774773,-7.309901846846847,4.670207207207207
"Hartman, Lucas",Right,807507,Changeup,82.76091915492958,5.5209629577464785,14.398226478873239,1422.0761806197183,-7.246369492957746,4.272741126760564
"Hartman, Lucas",Left,807507,Changeup,82.76091915492958,5.5209629577464785,14.398226478873239,1422.0761806197183,-7.246369492957746,4.272741126760564
"Hartman, Lucas",Right,807507,Curveball,78.46159777777778,-11.317926161616162,9.247998080808081,2597.239403040404,-9.083942808080808,4.092738585858585
"Hartman, Lucas",Left,807507,Curveball,78.46159777777778,-11.317926161616162,9.247998080808081,2597.239403040404,-9.083942808080808,4.092738585858585
"Hartman, Lucas",Right,807507,Cutter,88.1752,18.04914,10.4293,2246.768434,-5.548541,4.35259
"Hartman, Lucas",Left,807507,Cutter,88.1752,18.04914,10.4293,2246.768434,-5.548541,4.35259
"Hartman, Lucas",Right,807507,Four-Seam,90.2736187113402,21.232108453608248,10.80540675257732,2244.1079358969073,-4.774471288659794,4.351789020618557
"Hartman, Lucas",Left,807507,Four-Seam,90.2736187113402,21.232108453608248,10.80540675257732,2244.1079358969073,-4.774471288659794,4.351789020618557
"Hartman, Lucas",Right,807507,Sinker,89.27321764705883,18.332092352941178,16.659714705882354,2200.532084294118,-4.735790529411765,4.540627647058824
"Hartman, Lucas",Left,807507,Sinker,89.27321764705883,18.332092352941178,16.659714705882354,2200.532084294118,-4.735790529411765,4.540627647058824
"Hartman, Lucas",Right,807507,Slider,81.251938,-0.685338,5.501559555555556,2536.840484111111,-7.433227844444445,4.2451448888888885
"Hartman, Lucas",Left,807507,Slider,81.251938,-0.685338,5.501559555555556,2536.840484111111,-7.433227844444445,4.2451448888888885
"Hartman, Lucas",Right,807507,Splitter,82.88253,3.897876666666667,12.51187,1227.4737066666667,-7.106512666666666,4.17913
"Hartman, Lucas",Left,807507,Splitter,82.88253,3.897876666666667,12.51187,1227.4737066666667,-7.106512666666666,4.17913
"Faulkner, Dylan",Left,807875,Curveball,74.91469606060606,-6.980716363636364,5.9707412121212124,2237.5096653333335,-9.736381787878788,5.353851212121212
"Faulkner, Dylan",Left,807875,Cutter,86.16989666666666,17.40858,1.3635966666666666,2400.6460821666665,-5.590296333333333,6.271628333333333
"Faulkner, Dylan",Left,807875,Four-Seam,87.45545822580645,20.596888870967742,2.3962816129032256,2416.631472919355,-5.410930774193549,6.074834032258065
"Faulkner, Dylan",Left,807875,Slider,80.85698047619047,0.5785023809523809,6.421539285714286,2350.9365357380952,-8.361778666666666,5.5353159523809525
"Scott, Shawn",Left,808742,Changeup,82.37211954545455,13.029888863636364,14.126357045454546,2037.72583875,-5.531944272727273,6.0481656818181815
"Scott, Shawn",Left,808742,Curveball,74.24347368421053,-4.560941578947369,12.595933157894736,2277.541304526316,-8.272302631578947,5.570627894736842
"Scott, Shawn",Left,808742,Four-Seam,87.09340772727273,18.082767727272728,11.053206818181819,2227.902999090909,-4.919083818181818,5.971777272727273
"Scott, Shawn",Left,808742,Sinker,87.09827952380952,14.714269047619048,14.450000476190477,2237.898365952381,-4.8974290952380954,5.969427619047619
"Scott, Shawn",Left,808742,Slider,78.0986225,-4.624205,13.1546525,2380.5811155,-8.765891,5.35169
"Scott, Shawn",Left,808742,Splitter,83.35678,18.152125,14.82858,2147.9919447499997,-4.26368625,6.01281
"Walker, Adam",Right,809248,Curveball,79.79183499999999,-3.86686,8.3103975,2395.0137841250003,-8.35568825,5.95270625
"Walker, Adam",Right,809248,Cutter,90.592045,19.827225,4.3652875,2401.52596975,-5.271401,6.4745124999999994
"Walker, Adam",Right,809248,Four-Seam,91.58836871069182,21.293063427672955,3.8808008805031444,2410.563478100946,-5.015217606918239,6.5212470440251575
"Walker, Adam",Right,809248,Sinker,89.32165,11.89516,13.38383,1930.456434,-6.312697,6.35252
"Walker, Adam",Right,809248,Slider,82.09220192982455,3.1866670175438596,5.809801228070175,2279.073724754386,-7.863192228070176,6.0577929824561405
"Poindexter, Jake",Right,809711,Changeup,83.14780542372881,8.816296440677966,11.043280508474576,1452.522200440678,-7.264820016949153,6.267650338983051
"Poindexter, Jake",Right,809711,Curveball,77.89047558823529,-8.30192286764706,14.235673014705883,2428.1882384191176,-9.265783985294117,5.753543235294118
"Poindexter, Jake",Right,809711,Four-Seam,90.24841393162393,16.687377905982906,10.047362948717948,2170.1048450042736,-4.802577247863248,6.181923846153846
"Poindexter, Jake",Right,809711,Sinker,89.6881731884058,13.65862695652174,13.95370927536232,2131.804107362319,-5.1678796811594205,6.1646684057971015
"Poindexter, Jake",Right,809711,Slider,78.93768461538461,1.6389021153846153,14.386261634615385,2490.2165714903845,-8.140119576923077,5.687589615384615
"Mitchell, Joey",Left,810052,Changeup,81.88052789473684,10.950657763157894,17.944123289473684,2135.980627460526,-5.983280552631579,5.92078197368421
"Mitchell, Joey",Left,810052,Curveball,75.36678115384615,0.5537998076923076,12.013091153846155,2567.014130673077,-8.69792623076923,5.356071153846154
"Mitchell, Joey",Left,810052,Four-Seam,86.45443255813953,19.12342069767442,10.001295813953488,2026.3573946976744,-4.903226674418605,5.754349767441861
"Mitchell, Joey",Left,810052,Sinker,86.9075275,19.1750085,15.2088285,2047.5448336499999,-4.962318,5.7569335
"Mitchell, Joey",Left,810052,Slider,77.9310925,11.333087867647059,9.16434125,2541.5012366911765,-6.572034669117647,5.446309117647059
"Houghton, Bryce",Right,810060,Changeup,83.0436337037037,5.561747407407408,16.19074925925926,1621.494407,-6.223145777777778,6.200218888888889
"Houghton, Bryce",Right,810060,Curveball,76.66975727272727,-6.314301212121212,18.407277575757576,2316.0124493939393,-8.013763818181818,5.4221318181818186
"Houghton, Bryce",Right,810060,Four-Seam,90.10059350649351,18.777858181818182,8.626942207792208,2010.9573794675325,-4.649050155844156,5.85793
"Houghton, Bryce",Right,810060,Sinker,90.121267,14.708076,13.065238,1964.7618429,-5.4514725,5.6770629999999995
"Houghton, Bryce",Right,810060,Slider,77.73951125,0.913525,19.71546375,2379.398457625,-7.645049375,5.56700625
"Witzke, Collin",Right,810064,Changeup,86.03210304347826,8.908763913043478,17.124424057971016,1839.5202291014493,-5.849596086956522,6.1017553623188405
"Witzke, Collin",Right,810064,Curveball,80.013826,-3.211072,13.591493999999999,2315.7008929999997,-7.3703278,5.823876
"Witzke, Collin",Right,810064,Four-Seam,92.81336157534247,18.969400342465754,10.152678801369863,2122.9025795689654,-4.628498839041096,6.318501815068493
"Witzke, Collin",Right,810064,Sinker,92.00927645833333,15.275028333333333,15.110122291666666,2127.3716027083333,-5.2427988333333335,6.222301458333333
"Witzke, Collin",Right,810064,Slider,82.2117988764045,5.712760898876405,7.993093932584269,2259.1342606741573,-7.002018505617977,6.118037078651685
"Giles, Chandler",Right,810065,Changeup,84.032275625,6.253423958333333,15.197082291666666,1636.0168106041667,-7.057039666666666,5.660095625
"Giles, Chandler",Right,810065,Curveball,76.85945047169811,-11.521050094339623,15.448441556603774,2465.1643017783017,-9.50426271226415,5.407868301886793
"Giles, Chandler",Right,810065,Four-Seam,89.08097166666667,14.842266666666667,11.666023333333333,2176.944398,-4.7658625,5.750371666666666
"Giles, Chandler",Right,810065,Sinker,89.25584882653061,8.873261734693877,15.641392091836735,2134.270665122449,-5.9123680918367345,5.80886306122449
"Giles, Chandler",Right,810065,Slider,77.17611,-0.54902,15.52154,2530.482775,-8.752143,5.57255
"Lajoie, Josh",Right,810069,Curveball,78.06516333333333,-5.518647777777778,8.351173333333334,2181.0875436666665,-8.525906444444445,5.801042222222222
"Lajoie, Josh",Right,810069,Four-Seam,89.96676048780488,17.436078048780487,4.423690975609756,2387.067856097561,-4.743894292682927,6.4119178048780485
"Lajoie, Josh",Right,810069,Slider,80.89909,0.6203707692307693,6.927733076923077,2449.5778123846153,-7.622351692307692,5.665796923076923
"Frank, Hayden",Left,810070,Changeup,82.63969393939394,8.82863696969697,4.696060303030303,1388.3087301818182,-7.741877545454545,6.293635757575758
"Frank, Hayden",Left,810070,Curveball,74.99345260869565,-3.9954073913043477,8.135514782608695,2365.867547869565,-10.14509152173913,5.488892608695652
"Frank, Hayden",Left,810070,Four-Seam,90.41107625,16.514063392857143,7.755528035714286,2095.5650541785712,-5.768557732142857,6.10533375
"Frank, Hayden",Left,810070,Sinker,90.59498,15.13481,12.7091,2182.061726,-6.172536,5.68639
"Frank, Hayden",Left,810070,Slider,79.22376,1.347018,8.013274000000001,2389.2213368,-8.9883352,5.507246
"Lyne, Tanner",Right,810072,Changeup,82.34876131578947,8.296202894736842,17.18518947368421,2041.9021252894736,-6.706881131578948,6.167338421052632
"Lyne, Tanner",Right,810072,Curveball,76.39204705882352,-5.895332549019608,11.816859411764705,2766.6497970392156,-8.351486450980392,5.512197647058824
"Lyne, Tanner",Right,810072,Four-Seam,89.82531869565217,17.73785298136646,9.796098695652175,2370.0658741242237,-5.021791602484472,6.023088447204969
"Lyne, Tanner",Right,810072,Sinker,88.76778461538461,15.722958461538461,15.159654615384616,2316.663685,-5.276763,5.869677692307692
"Lyne, Tanner",Right,810072,Slider,79.43638152542373,2.3561022033898307,5.86212627118644,2600.0557558305086,-7.076767050847457,5.500140677966102
"Edmondson, Clay",Right,811667,Changeup,83.349865,-4.01008,17.113050833333332,1700.1735000833332,-7.39317375,4.801533333333333
"Edmondson, Clay",Right,811667,Curveball,76.76593,3.65273,17.393394999999998,2638.119741,-7.23268475,4.6157325
"Edmondson, Clay",Right,811667,Sinker,89.48325309090909,-0.8594643636363637,22.03487890909091,2253.3534612,-5.569406509090909,4.645950909090909
"Edmondson, Clay",Right,811667,Slider,77.62977923076923,3.994032307692308,17.35921923076923,2572.330489846154,-7.1832931538461535,4.511896153846154
"Valle, Divine",Right,811714,Changeup,83.49215122807017,4.517674561403509,17.774639824561405,1869.031904614035,-5.657175245614035,5.081798947368421
"Valle, Divine",Right,811714,Curveball,75.36350583333333,-0.7634175000000001,5.8184483333333334,2420.0722004166664,-7.405415,4.786640833333333
"Valle, Divine",Right,811714,Four-Seam,86.86872,16.6178,11.65615,2100.838625,-4.063568,5.82916
"Valle, Divine",Right,811714,Sinker,87.869690625,12.071121250000001,15.54617,2091.738442375,-5.0134525,5.38614875
"Valle, Divine",Right,811714,Slider,77.09765,2.6256866666666667,4.204226666666667,2373.190767,-7.129365333333333,4.980326666666667
"Westfall, Derek",Right,813385,Changeup,85.90584333333334,16.554513333333333,7.324306666666667,1860.2277013333332,-4.799493666666667,5.434976666666667
"Westfall, Derek",Right,813385,Curveball,76.37575,-4.76796,18.4404,2689.09288,-7.133372,5.0531
"Westfall, Derek",Right,813385,Four-Seam,87.2210175,18.408012499999998,4.5815875,1959.7002795,-5.17793125,5.494730000000001
"McAtee, Aric",Right,813878,Changeup,86.16258285714287,10.244068571428572,11.332571428571429,1801.0549332142857,-7.537301571428571,6.591424285714286
"McAtee, Aric",Right,813878,Curveball,79.53658288135593,-10.651276271186441,7.68185813559322,2182.6016722881354,-9.300853084745762,5.833244745762712
"McAtee, Aric",Right,813878,Cutter,90.458680625,10.62498,1.823849375,2166.780968875,-5.6456701875,6.458129375
"McAtee, Aric",Right,813878,Four-Seam,91.51668018450185,15.616921992619925,3.022634095940959,2225.724748900369,-6.174057760147601,6.37650594095941
"McAtee, Aric",Right,813878,Sinker,86.52836500000001,8.6804,10.76534,1941.5373005000001,-8.061952,6.58278
"McAtee, Aric",Right,813878,Slider,86.50145249249249,-0.7687424924924925,2.2166684984984983,2176.1144273063064,-8.491454876876876,5.986335735735736
"Hayes, Titan",Right,813901,Curveball,83.01071999999999,-6.08845,16.629615,2397.561338,-8.584662999999999,5.630974999999999
"Hayes, Titan",Right,813901,Four-Seam,96.02834843023255,16.2215486627907,10.217229941860465,2385.214808362573,-4.433604523255814,5.843596104651163
"Hayes, Titan",Right,813901,Sinker,94.98429833333333,12.721656666666666,16.273295,2387.3930504166665,-4.9221528333333335,6.0819825
"Hayes, Titan",Right,813901,Slider,84.97817084745763,0.05665779661016948,10.725091694915255,2512.815090084746,-7.405198728813559,5.374707118644068
"Franklin, Tanner",Right,815119,Changeup,87.36667,0.60819,14.29139,1726.705419,-9.339215,6.35592
"Franklin, Tanner",Right,815119,Curveball,79.4636,-10.93468,14.81921,2781.5269326666667,-9.237189333333333,5.641453333333334
"Franklin, Tanner",Right,815119,Cutter,90.04409045454545,13.627441363636363,3.2186209090909093,2577.9834360454547,-5.928714136363636,5.9361572727272724
"Franklin, Tanner",Right,815119,Four-Seam,93.72936856,17.64656848,2.10169944,2574.139913816,-5.202490056,6.02307624
"Franklin, Tanner",Right,815119,Slider,85.72600727272727,6.199145151515151,6.046518484848485,2536.977913121212,-6.805198515151515,5.897036060606061
"Magill, Carson",Right,815452,Changeup,82.69093083333333,12.909555416666667,12.304480833333333,1705.513335625,-6.260193916666666,5.970295833333333
"Magill, Carson",Right,815452,Curveball,74.82774968253968,-0.2524707936507936,16.287259682539684,2348.2580482698413,-8.032929746031746,5.4546455555555555
"Magill, Carson",Right,815452,Cutter,85.55854238095237,17.728948095238096,2.5221557142857143,2184.5693544761907,-5.401950428571428,5.959185238095238
"Magill, Carson",Right,815452,Four-Seam,86.30093614814815,18.68020896296296,5.956054888888889,2111.2089552666666,-4.923788562962963,5.955910962962963
"Magill, Carson",Right,815452,Sinker,86.90979,13.24686,9.65264,2119.964487,-6.832136,5.98366
"Magill, Carson",Right,815452,Slider,76.97764904761905,3.969511428571429,13.697318095238096,2367.7239002142855,-7.603640666666666,5.433484761904762
"Aita, Blake",Right,820832,Curveball,77.853656,-3.08548,18.030308666666667,2904.6556514,-9.5053826,5.090860666666667
"Aita, Blake",Right,820832,Cutter,87.136314375,12.491131875,4.302929375,2688.4312805,-6.388687125,5.440111875
"Aita, Blake",Right,820832,Four-Seam,91.09463460784313,19.549976666666666,7.5438198039215685,2517.93630004902,-5.551285862745098,5.772568284313725
"Aita, Blake",Right,820832,Slider,82.17794557017544,3.785037456140351,12.006641140350878,2806.4580167061404,-7.978090065789473,5.187504649122807
"Pinson, Smith",Right,822475,Changeup,81.6515207878788,6.377404242424243,13.57339103030303,1843.7149451575758,-7.5951877030303026,6.413960787878788
"Pinson, Smith",Right,822475,Curveball,71.594125,-12.685627916666666,11.268584166666667,1895.4710968333334,-10.544795416666666,6.245683333333333
"Pinson, Smith",Right,822475,Four-Seam,87.29908285714286,17.02115,7.580391428571429,1908.1898718571429,-5.7834261428571425,6.395305714285715
"Pinson, Smith",Right,822475,Sinker,87.56016730769231,13.590146153846154,13.718502307692308,1966.049539653846,-5.999979923076923,6.346943076923077
"Pinson, Smith",Right,822475,Slider,84.09233333333333,9.208088333333333,2.4920316666666666,1756.9968715,-7.3806590000000005,6.645505
"DeFabbia, Anthony",Left,822507,Changeup,84.08406188284519,5.706845774058578,16.972307029288704,1748.7094782259414,-6.929699221757322,5.056031673640168
"DeFabbia, Anthony",Left,822507,Curveball,77.3995725,-0.952805,6.8679375,2497.214155,-8.070119,4.8932199999999995
"DeFabbia, Anthony",Left,822507,Cutter,84.11553833333333,9.1641575,0.547445,2284.0821593333335,-6.203459583333333,5.34288
"DeFabbia, Anthony",Left,822507,Four-Seam,87.9398862962963,18.157974814814814,13.63004,2214.623252259259,-4.741337074074074,5.084402222222222
"DeFabbia, Anthony",Left,822507,Sinker,87.81589206642066,12.933096457564575,16.83193254612546,2129.9120797601477,-5.47440610701107,5.011662398523986
"DeFabbia, Anthony",Left,822507,Slider,80.85265595041322,5.5676076033057855,4.31323561983471,2395.351543421488,-7.183715148760331,5.120050330578512
"Osbolt, Braden",Right,823776,Changeup,85.81055810810811,6.324598108108108,17.18670945945946,1815.5439201891893,-7.193464243243243,5.654666486486486
"Osbolt, Braden",Right,823776,Curveball,79.78283666666667,-4.777463333333333,5.899558333333333,2261.2847911666668,-8.214442166666666,5.30452
"Osbolt, Braden",Right,823776,Four-Seam,94.56909999999999,15.796705833333334,12.233855,2265.086116833333,-4.55958125,5.641189166666667
"Osbolt, Braden",Right,823776,Sinker,92.577475,9.581776851851853,16.156375185185187,2149.1580218333334,-5.866854555555555,5.678813333333333
"Osbolt, Braden",Right,823776,Slider,83.48786555555556,2.4610041666666667,4.004577222222222,2201.4451087222224,-7.276468805555556,5.496538611111111
"Sliver, Nolan",Right,823778,Changeup,83.20814684210526,9.056757894736842,18.353078421052633,1765.074334894737,-7.59171847368421,5.711526315789474
"Sliver, Nolan",Right,823778,Curveball,76.57317153846154,-2.7999984615384617,13.819130384615384,2595.2878981153845,-9.018274846153846,5.278603846153846
"Sliver, Nolan",Right,823778,Four-Seam,90.53331800000001,19.539397,10.742792,2072.640109,-4.4197149,5.51685
"Sliver, Nolan",Right,823778,Sinker,90.368265,11.999891538461538,18.03987,2064.9284745384616,-6.163592346153846,5.379427307692308
"Sliver, Nolan",Right,823778,Slider,78.194868,-1.662806,14.439677999999999,2616.934693,-8.5812214,5.212696
"Durgin, Nick",Right,8896756,Changeup,84.2837662,11.913375199999999,15.7092632,2106.48818674,-7.80729938,5.9668972
"Durgin, Nick",Right,8896756,Curveball,77.33280833333333,-7.504764047619048,6.8327495238095235,2611.7783892380953,-10.200449404761905,5.487608571428572
"Durgin, Nick",Right,8896756,Four-Seam,89.41132770212766,20.137190127659576,9.733046212765958,2180.2786364978724,-6.240957029787234,6.097990978723404
"Durgin, Nick",Right,8896756,Sinker,89.26636,15.585592727272727,15.039418181818181,2176.871647181818,-6.61431,5.987631818181818
"Durgin, Nick",Right,8896756,Slider,81.92982440366973,1.5958066972477065,3.7490456880733944,2525.025914559633,-8.82667966972477,5.5221144036697245
"Washington, Khaden",Left,10001206,Changeup,83.53266210526316,17.51141894736842,12.71603447368421,1978.8369954210527,-5.809779289473684,6.221813947368421
"Washington, Khaden",Left,10001206,Curveball,75.63707146341464,-2.31235,6.773578292682927,2183.4224070487803,-9.168265048780487,5.789431463414634
"Washington, Khaden",Left,10001206,Four-Seam,88.98417367816091,20.175147931034484,11.994320459770115,2183.0347602528736,-5.232983678160919,6.255678390804598
"Washington, Khaden",Left,10001206,Sinker,88.20859102040816,18.205718163265306,16.22527326530612,2168.8011138367347,-5.703945244897959,6.2332236734693875
"Washington, Khaden",Left,10001206,Slider,76.88668333333334,0.04354555555555556,6.3023694444444445,2214.538737,-8.361258777777778,5.837046111111111
"Carroll, Caden",Right,10002189,Changeup,82.07247363636364,5.7224331818181815,17.091109545454547,1747.9942484545454,-8.086143090909092,6.0467509090909095
"Carroll, Caden",Right,10002189,Curveball,72.77772818181818,-14.369374545454546,14.627907272727272,2550.767713181818,-10.597485363636364,5.882183636363637
"Carroll, Caden",Right,10002189,Four-Seam,90.60048538461538,18.016305384615386,11.758107692307693,2167.2985063846154,-5.200696538461538,6.176326923076923
"Carroll, Caden",Right,10002189,Sinker,90.526534,15.141957333333334,16.112582,2163.5894256666666,-5.919233333333334,6.190968666666667
"Rolland, Luke",Right,10014125,Changeup,85.25865290196079,9.861508235294117,17.101846313725492,2150.629000733333,-3.880913607843137,5.689717058823529
"Rolland, Luke",Right,10014125,Curveball,74.36233527777777,6.085715277777778,13.228790555555555,2524.876259138889,-6.077163416666666,5.149675
"Rolland, Luke",Right,10014125,Four-Seam,85.97988666666667,12.91994,13.715506666666666,2221.9853009999997,-3.312088333333333,5.65994
"Rolland, Luke",Right,10014125,Sinker,87.02564237288135,9.753197627118643,17.459774576271187,2186.7463435084746,-3.985736813559322,5.550756271186441
"Rolland, Luke",Right,10014125,Slider,76.03989928571428,9.305365357142858,13.039060714285714,2548.150160035714,-5.515323,5.093156428571429
"Alveti, Gavin",Right,10014156,Changeup,83.01326156862746,-3.7696639215686276,15.470584509803922,1836.8089809607843,-5.903888921568628,5.764001960784314
"Alveti, Gavin",Right,10014156,Curveball,73.95856444444445,-0.21343777777777775,17.821587222222224,2113.3013689444447,-6.467955611111111,5.2464611111111115
"Alveti, Gavin",Right,10014156,Sinker,86.46508493670886,-6.764691012658228,15.891145189873418,1952.391406113924,-5.710674341772152,5.591634936708861
"Howard, Carson",Right,10014290,Changeup,81.39600975,5.63492625,17.88128025,1847.28969045,-7.4247959625,4.899038375
"Howard, Carson",Right,10014290,Curveball,77.4832252,-10.0606672,8.8481248,2438.1822092400002,-9.1706232,4.6182032
"Howard, Carson",Right,10014290,Four-Seam,89.36884176470588,15.843717647058824,8.988396176470589,2089.1752101515153,-5.364466088235294,4.836049411764706
"Howard, Carson",Right,10014290,Sinker,89.03526450980392,12.568081764705882,15.186916666666667,2019.4675395098038,-6.093104294117647,4.98553294117647
"Howard, Carson",Right,10014290,Slider,79.67501071428572,0.7317885714285715,7.283679285714285,2406.3611491428574,-8.005277857142858,4.638225714285714
"Christensen, Charlie",Right,10014619,Changeup,86.0450675,-1.607855,15.153509999999999,1692.65716075,-6.51455025,6.7791175
"Christensen, Charlie",Right,10014619,Curveball,78.81579,-4.50103,10.67323,2177.06125,-7.369816,6.42562
"Christensen, Charlie",Right,10014619,Sinker,90.17269411764705,6.123255294117647,15.307898823529412,2016.2439867647058,-4.910554352941176,6.675961764705883
"Christensen, Charlie",Right,10014619,Slider,78.100135,0.15764,15.51428,2439.9697619999997,-6.487614499999999,6.35522
"Melani, Tj",Right,10022253,Changeup,83.214534,10.548679,14.4817918,1808.42511488,-6.89398742,5.5309362
"Melani, Tj",Right,10022253,Curveball,75.23681,-9.24197,9.58658,2257.063704,-9.60313,4.62865
"Melani, Tj",Right,10022253,Cutter,86.82464,7.62241,6.85244,2120.831224,-6.176263,5.49428
"Melani, Tj",Right,10022253,Four-Seam,89.78428764705882,16.898773921568626,13.043494901960784,2336.0299261372547,-4.4320519411764705,5.280246470588235
"Melani, Tj",Right,10022253,Sinker,89.6004966,14.4807365,15.9474134,2328.12419836,-4.98004245,5.2481084
"Melani, Tj",Right,10022253,Slider,82.48114734693877,4.972429387755102,2.054597142857143,2145.6787713265308,-6.844658040816326,5.162191020408163
"Williams, Jacob",Right,10022810,Changeup,85.22296869565217,8.144183478260869,12.715847826086957,2166.6981402173915,-6.484049130434783,6.34250652173913
"Williams, Jacob",Right,10022810,Curveball,76.36686882352942,-2.3768917647058823,8.229257352941177,2197.2560864705883,-8.808872323529412,5.7016252941176475
"Williams, Jacob",Right,10022810,Four-Seam,86.8298,9.96315,11.42827,2277.912837,-5.85693,5.63806
"Williams, Jacob",Right,10022810,Sinker,87.37508833333334,8.631678333333333,14.447803333333333,2286.4669328333334,-6.905947833333333,5.892023333333333
